EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
85,3.379829,3.676253,4.079882,2.49381,2.689897,2.689897,2.861309,2.861309,2.861309,2.799002,3.709353,3.99496,4.11948,3.638505,3.7728,3.379174,3.377397,3.037112,2.197319,2.389527,1,1
86,3.377118,3.688908,4.109382,2.508245,2.709918,2.709918,2.883439,2.883439,2.883439,2.833955,3.729851,4.01255,4.146951,3.62949,3.780158,3.395744,3.393115,3.060701,2.203122,2.41106,1,1
87,3.357258,3.67888,4.10903,2.493886,2.695456,2.695456,2.868569,2.868569,2.868569,2.831238,3.728926,3.993378,4.140272,3.598074,3.756463,3.38711,3.383797,3.046632,2.200297,2.402813,1,1
88,3.344486,3.678752,4.123184,2.493942,2.697491,2.697491,2.87148,2.87148,2.87148,2.847104,3.737217,3.990482,4.14955,3.582085,3.745646,3.390439,3.386558,3.050897,2.20086,2.40933,1,1
89,3.332174,3.678666,4.137909,2.491794,2.69827,2.69827,2.873237,2.873237,2.873237,2.863439,3.746421,3.986145,4.158142,3.569135,3.734091,3.393888,3.389504,3.054664,2.202479,2.41609,1,1
90,3.267494,3.59871,4.053646,2.410108,2.593715,2.593715,2.758982,2.758982,2.758982,2.761466,3.671492,3.861106,4.054507,3.475098,3.617255,3.313093,3.30885,2.933119,2.165988,2.322607,1,1
91,3.223796,3.549993,4.012304,2.385962,2.56182,2.56182,2.721786,2.721786,2.721786,2.729982,3.604846,3.794723,4.003478,3.418533,3.537632,3.27272,3.269038,2.882368,2.134945,2.27976,1,1
92,3.206927,3.53616,4.010431,2.401429,2.584146,2.584146,2.743368,2.743368,2.743368,2.758342,3.562813,3.776989,3.998069,3.399331,3.498344,3.268015,3.264635,2.893545,2.120812,2.27588,1,1
93,3.207641,3.546955,4.035434,2.434206,2.630275,2.630275,2.790409,2.790409,2.790409,2.815226,3.550569,3.78445,4.019062,3.405107,3.489116,3.284316,3.280794,2.935107,2.119616,2.293557,1,1
94,3.217169,3.574066,4.079234,2.472119,2.683312,2.683312,2.844703,2.844703,2.844703,2.878186,3.564286,3.809716,4.056427,3.428411,3.502347,3.311885,3.307904,2.987513,2.126814,2.322949,1,1
95,3.221681,3.592114,4.10565,2.491262,2.710128,2.710128,2.871512,2.871512,2.871512,2.913481,3.572693,3.820613,4.074134,3.441974,3.507279,3.324989,3.320558,3.01251,2.132545,2.336273,1,1
96,3.223107,3.603462,4.119947,2.499924,2.721055,2.721055,2.881807,2.881807,2.881807,2.933141,3.573688,3.823447,4.079233,3.447967,3.506014,3.327893,3.32324,3.020784,2.13564,2.338486,1,1
97,3.233739,3.631582,4.152256,2.522481,2.750204,2.750204,2.911228,2.911228,2.911228,2.972277,3.593231,3.853607,4.106696,3.473654,3.526751,3.345413,3.340629,3.049928,2.143925,2.356888,1,1
98,3.244673,3.658724,4.179626,2.539481,2.771395,2.771395,2.932672,2.932672,2.932672,3.003283,3.613855,3.885153,4.130322,3.500338,3.550053,3.359267,3.354409,3.071522,2.152599,2.371349,1,1
99,3.243344,3.661474,4.171862,2.527495,2.754563,2.754563,2.914803,2.914803,2.914803,2.993232,3.605351,3.881088,4.116491,3.497897,3.545336,3.345232,3.340612,3.052112,2.151491,2.355205,1,1
100,3.249597,3.673682,4.174593,2.52845,2.75426,2.75426,2.913844,2.913844,2.913844,2.99982,3.603767,3.893088,4.116121,3.508883,3.554655,3.342402,3.338234,3.050022,2.152073,2.351398,1,1
101,3.300949,3.762123,4.265494,2.6069,2.854648,2.854648,3.017174,3.017174,3.017174,3.110307,3.690893,4.016126,4.218672,3.620605,3.660958,3.418575,3.414487,3.157709,2.182461,2.434299,1,1
102,3.348232,3.841197,4.338996,2.663265,2.926255,2.926255,3.092189,3.092189,3.092189,3.191093,3.777032,4.116295,4.299479,3.725879,3.758714,3.481568,3.477431,3.236782,2.215546,2.504073,1,1
103,3.398484,3.925616,4.415764,2.719808,2.996519,2.996519,3.167406,3.167406,3.167406,3.274093,3.872931,4.211902,4.381905,3.833705,3.859339,3.549522,3.54561,3.316371,2.254421,2.581916,1,1
104,3.458698,4.026535,4.511595,2.791911,3.083936,3.083936,3.262681,3.262681,3.262681,3.379298,3.989606,4.320434,4.483401,3.95065,3.974502,3.637982,3.634693,3.416269,2.305324,2.687771,1,1
105,3.435844,3.988307,4.43275,2.705209,2.966019,2.966019,3.14501,3.14501,3.14501,3.272621,3.961679,4.226783,4.395918,3.876626,3.912281,3.559562,3.557909,3.307123,2.302172,2.597365,1,1
106,3.397926,3.939302,4.356452,2.622873,2.851314,2.851314,3.028674,3.028673,3.028673,3.166705,3.922632,4.128566,4.309844,3.783072,3.835854,3.483668,3.484333,3.19987,2.281153,2.509637,1,1
107,3.340042,3.867263,4.266469,2.534003,2.72864,2.72864,2.900784,2.900784,2.900784,3.049288,3.858989,4.010171,4.209117,3.662473,3.732848,3.397013,3.400004,3.076128,2.240196,2.410783,1,1
