EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
200,1.255207E-05,0,0,0,0,0,0,0,0,0,0.0009638825,0,0,0,0,0,0,0,0,0,0,0
201,1.222E-05,0,0,0,0,0,0,0,0,0,0.0009641318,0,0,0,0,0,0,0,0,0,0,0
202,1.210141E-05,0,0,0,0,0,0,0,0,0,0.0009641084,0,0,0,0,0,0,0,0,0,0,0
203,1.220079E-05,0,0,0,0,0,0,0,0,0,0.0009632703,0,0,0,0,0,0,0,0,0,0,0
204,1.248623E-05,0,0,0,0,0,0,0,0,0,0.0009612076,0,0,0,0,0,0,0,0,0,0,0
205,1.287133E-05,0,0,0,0,0,0,0,0,0,0.0009578799,0,0,0,0,0,0,0,0,0,0,0
206,1.327003E-05,0,0,0,0,0,0,0,0,0,0.0009534301,0,0,0,0,0,0,0,0,0,0,0
207,1.359168E-05,0,0,0,0,0,0,0,0,0,0.0009480409,0,0,0,0,0,0,0,0,0,0,0
208,1.377012E-05,0,0,0,0,0,0,0,0,0,0.0009418156,0,0,0,0,0,0,0,0,0,0,0
209,1.376011E-05,0,0,0,0,0,0,0,0,0,0.0009348286,0,0,0,0,0,0,0,0,0,0,0
210,1.350341E-05,0,0,0,0,0,0,0,0,0,0.0009272346,0,0,0,0,0,0,0,0,0,0,0
211,1.297223E-05,0,0,0,0,0,0,0,0,0,0.0009192102,0,0,0,0,0,0,0,0,0,0,0
212,1.231525E-05,0,0,0,0,0,0,0,0,0,0.0009109091,0,0,0,0,0,0,0,0,0,0,0
213,1.162045E-05,0,0,0,0,0,0,0,0,0,0.0009024183,0,0,0,0,0,0,0,0,0,0,0
214,1.06611E-05,0,0,0,0,0,0,0,0,0,0.0008940517,0,0,0,0,0,0,0,0,0,0,0
215,9.550161E-06,0,0,0,0,0,0,0,0,0,0.0008872976,0,0,0,0,0,0,0,0,0,0,0
216,8.705858E-06,0,0,0,0,0,0,0,0,0,0.00088295,0,0,0,0,0,0,0,0,0,0,0
217,8.270094E-06,0,0,0,0,0,0,0,0,0,0.0008807755,0,0,0,0,0,0,0,0,0,0,0
218,8.029462E-06,0,0,0,0,0,0,0,0,0,0.0008799984,0,0,0,0,0,0,0,0,0,0,0
219,7.945934E-06,0,0,0,0,0,0,0,0,0,0.0008805168,0,0,0,0,0,0,0,0,0,0,0
220,7.998324E-06,0,0,0,0,0,0,0,0,0,0.0008820653,0,0,0,0,0,0,0,0,0,0,0
221,8.151979E-06,0,0,0,0,0,0,0,0,0,0.0008844769,0,0,0,0,0,0,0,0,0,0,0
222,8.36257E-06,0,0,0,0,0,0,0,0,0,0.0008879256,0,0,0,0,0,0,0,0,0,0,0
223,8.572599E-06,0,0,0,0,0,0,0,0,0,0.0008927522,0,0,0,0,0,0,0,0,0,0,0
224,8.756272E-06,0,0,0,0,0,0,0,0,0,0.0008988354,0,0,0,0,0,0,0,0,0,0,0
225,8.889329E-06,0,0,0,0,0,0,0,0,0,0.0009061447,0,0,0,0,0,0,0,0,0,0,0
226,8.957912E-06,0,0,0,0,0,0,0,0,0,0.0009149396,0,0,0,0,0,0,0,0,0,0,0
227,8.976335E-06,0,0,0,0,0,0,0,0,0,0.0009250097,0,0,0,0,0,0,0,0,0,0,0
228,8.952951E-06,0,0,0,0,0,0,0,0,0,0.0009353984,0,0,0,0,0,0,0,0,0,0,0
